"distid","distname","regcommand","fraudchi2_total","est_fraud_share","fraudchi2_k","fraudchi2_a","v.elday.pc","v.elday.pc.2","v.2months.pc","v.2months.pc.2","v.elday.pc.lag","numclosedstations","electrified","pce_1000_07","distkabul","elevation"
2304,"Musa Qala",1,1,0.180337995290756,0,1,0.300080891370717,0.0900485413658442,2.32236515930381,5.39337993314822,0.151930411024008,7,0,9.1109676361084,470.52312455828,1174.55908203125
2306,"Naw Zad",1,0,0.180147096514702,1,0,0.0743946138299587,0.00553455856690868,0.719147933689601,0.517173750530023,0.103279679037077,2,0,7.83441305160522,491.658908627121,1492.41662597656
2307,"Washer",1,0,0.120098002254963,0,0,0,0,1.0634526763559,1.13093159484853,0.210353644819929,1,0,8.73340129852295,552.577922691346,1100.75988769531
2308,"Nad Ali",1,1,0.196831792593002,1,0,0.399136228264986,0.159309728713599,2.7990707289865,7.83479694586902,0.158362635978958,36,0.0234375,7.92210578918457,590.426004465518,814.673278808594
2309,"Nawa-I- Barak Zayi",1,1,0.625855982303619,0,1,0.248131569283297,0.0615692756749915,1.48878941569978,2.21649392429969,0.159057733829109,1,0,8.70434856414795,590.940019179208,842.284912109375
2311,"Garmser",1,0,0.0295531991869211,0,1,0.131284205689529,0.0172355426635306,1.62464204540792,2.63946177570725,0.136901912822656,3,0.015625,6.58432483673096,623.855302279629,840.298034667969
2312,"Sangin",1,0,0,0,0,0.46014695943517,0.211735224277432,3.35044504838733,11.2254820222632,0.131297843306407,22,0.0625,7.07146787643433,471.310803848681,1069.27868652344
2313,"Reg(Khanshin)",1,0,0,0,0,0.253089804699034,0.0640544492425952,1.68726536466023,2.84686441078201,0.0262568411379059,4,NA,NA,695.520131140713,977.227600097656
2401,"Kandahar",1,0,0.120612099766731,0,1,0.0294004054583189,0.000864383841113548,0.212484748539669,0.0451497683619662,0.1686026421125,125,0.613372087478638,6.32503604888916,465.879577598574,994.368347167969
2402,"Daman",1,0,0.249390304088593,0,0,0.170218560631851,0.0289743583835792,0.817049091032886,0.667569217157666,0.0609641990855207,25,0.333333313465118,5.55390119552612,485.964025893793,1173.18005371094
2403,"Shah Wali Kot",1,1,0.749559879302979,1,NA,0.0726282342260554,0.00527486040679476,0.744439400817068,0.554190021488875,0.0544325878806945,21,0,5.66276979446411,400.632198707109,1554.05932617188
2404,"Arghandab",1,1,0.548776209354401,1,0,0.152301175574699,0.0231956480814353,0.885250583027938,0.783668594751304,0.186198323637779,26,0.200000002980232,6.05403900146484,450.067969570299,1153.99487304688
2405,"Khakrez",1,1,0.939024388790131,1,NA,0.025070196550341,0.000628514755072728,0.476333734456478,0.226893826581255,0.145767493248578,24,0,9.29756259918213,441.664949900242,1551.13635253906
2407,"Maywand",1,0,0.726769685745239,1,0,0.0811243839617093,0.00658116567316684,0.689557263674529,0.475489219886304,0.19687367460747,31,0,5.69426822662354,508.760860879751,1007.25463867188
2408,"Panjwayi",1,1,0.44276949763298,1,1,0.183288190130949,0.033594560641479,1.4459401665886,2.09074296535427,0.18113058192857,44,0,7.03044509887695,536.896449544845,1109.50524902344
2409,"Registan",1,1,0.817671000957489,1,NA,0,0,0.350017500875044,0.122512250918811,0.128116787720801,18,NA,NA,616.925588363229,1009.53289794922
2411,"Spin Boldak",1,1,0.493005990982056,1,1,0.0308199651734394,0.000949870253292015,0.215739756214075,0.0465436424113087,0.0473735456881388,228,0.03125,6.64490413665771,483.558364208056,1244.26489257812
2412,"Arghistan",1,0,0.520107090473175,0,0,0.0192756221207039,0.000371549608140171,0.0963781106035197,0.00928874020350428,0.0551736576192158,29,0,9.81700706481934,414.247739610524,1492.10131835938
2413,"Maruf",1,1,0.853600203990936,1,0,0,0,0.120290622143098,0.0144698337755735,0.101893186579336,18,0,6.23219203948975,386.689295576905,2031.8486328125
2415,"Nesh",1,0,0.593425571918488,0,0,0,0,0.286123032904149,0.0818663899582686,0.0645560228767975,0,0,6.54871606826782,400.426374245763,1775.41491699219
2416,"Zhari",1,1,0.50161612033844,1,0,0.636584354829159,0.405239640813256,4.16000473737194,17.305639414957,0.110445986554425,66,0.0113636003807187,6.4326810836792,476.07415871197,1058.19995117188
2501,"Qalat",1,0,0,0,0,0.276495735585001,0.0764498917966909,1.70151221898462,2.89514383135397,0.0424967402663484,7,0.25,4.9076509475708,327.63898341463,1768.52648925781
2502,"Shahjoy",1,0,0,0,0,0.0239443533228776,0.000573332056050801,0.442970536473236,0.196222896183387,0.0730206888331245,10,0,4.19261598587036,279.800690693291,2030.60815429688
2503,"Arghandab",1,0,0,0,0,0.113709585718076,0.0129298698841765,0.758063904787174,0.574660883741177,0.0685944933360916,5,0,4.70819616317749,302.136644743479,1983.91845703125
2504,"Daychopan",1,0,0,0,1,0.0425323777725794,0.0018090031589894,0.340259022180635,0.115776202175322,0.03057118781199,1,0,4.40659523010254,313.51208631267,2539.64819335938
2505,"Mizan",1,0,0.27660208940506,0,0,0,0,0.87502573605106,0.7656700387517,0.0842276555502855,1,0,7.78364610671997,359.82425711396,1706.59155273438
2506,"Tarnak Wa Jaldak",1,1,0.0360293984413147,1,1,0,0,0.381315538608198,0.14540153998406,0.1022413191424,1,0,5.35508918762207,381.706671563894,1503.76989746094
2507,"Shinkay",1,0,0,0,0,0.0748297622907885,0.00559949332449591,0.648524606520167,0.420584165262137,0.0835787798666892,4,0,4.3866810798645,345.829347173272,1997.77075195312
2508,"Atghar",1,0,0,0,0,0.27597626604112,0.0761628994179993,1.10390506416448,1.21860639068799,0.0374402860518402,0,0,4.08389091491699,353.240789900952,1959.84301757812
2509,"Shamulzayi",1,0,0.146362707018852,0,0,0.0374910958647321,0.00140558226913853,0.131218835526562,0.017218382796947,0.0551790277615697,12,0.025000000372529,3.35374188423157,328.170027368947,2160.06958007812
2510,"Kakar",1,0,0,1,0,0,0,0.0679001867255135,0.0046104353573596,0.0287220612313339,7,0,4.94734191894531,261.366283193469,2508.24389648438
2511,"Naw Bahar",1,0,0,0,0,0.0354471659990784,0.00125650157736622,0.638048987983411,0.407106511066655,0.0340663028695996,0,0,4.78736114501953,297.224480995718,2082.12329101562
2601,"Tirin Kot",1,1,0.053914301097393,0,1,0.0827913565823728,0.0068544087247496,1.09468571481137,1.19833681421209,0.0396454546639491,20,0,6.04874277114868,365.089019064507,1674.04321289062
2602,"Chora",1,0,0.15086729824543,0,0,0.0595120015869867,0.00354167833288951,0.337234675659591,0.11372722646723,0.0320162281416268,6,0,5.5959939956665,322.422991754395,2296.65478515625
2603,"Khas Uruzgan",1,0,0.081308901309967,0,0,0.0102055395668769,0.00010415303785109,0.112260935235646,0.0126025175799819,0.0211604619374829,17,0,4.26854705810547,285.497000659493,2732.51977539062
2604,"Shahidi Hassas",1,0,0.0720587968826294,0,0,0.0120420991787288,0.000145012152630342,0.216757785217119,0.0469839374522307,0.0352963499148592,38,0,5.35439586639404,385.591863040328,1630.28198242188
2605,"Dihrawud",1,1,0,1,0,0.0777343041484207,0.00604262204143918,0.492317259606664,0.242376284106616,0.0199839420519071,6,0.03125,5.22644710540771,405.545336513394,1418.1865234375
2701,"Chaghcharan",2,0,0.174036994576454,0,0,0.00704771301712594,4.96702587717665e-05,0.105715695256889,0.0111758082236475,0.00112363969369582,3,0.397727310657501,5.71957206726074,350.042308777266,2756.16333007812
2702,"Shahrak",2,0,0.0680093988776207,0,0,0.0210084033613445,0.000441353011792952,0.0420168067226891,0.00176541204717181,0.00328590674596655,0,0.25,2.85710597038269,446.013071772021,2623.05834960938
2703,"Tulak",2,0,0.0814049988985062,0,0,0,0,0,0,0.00420168067226891,0,0.375,3.42353510856628,504.165220251726,2488.73779296875
2704,"Saghar",2,0,0,1,0,0,0,0.0976419469804228,0.0095339498101277,0.00748758741823546,1,0,3.3106861114502,516.745821272876,2209.05810546875
2705,"Taywara",2,0,0.149562895298004,0,0,0.0164295337298327,0.000269929578579712,0.0246443005947491,0.000607341551804352,0.00420168067226891,18,0.347222208976746,4.05276012420654,455.504696609736,2545.19311523438
2706,"Pasaband",2,0,0.137125998735428,0,0,0,0,0.0257878178348548,0.000665011548683656,0.00462651751047649,1,0.112499997019768,3.26968598365784,389.870276197887,2607.76953125
2707,"Lal Wa Sarjangal",2,0,0.0340212993323803,0,1,0,0,0.00547507199719676,2.99764133744882e-05,0.00245149575148405,2,0.15625,3.29266500473022,264.678921595789,3147.48559570312
2708,"Charsada",2,0,0.343786299228668,0,1,0,0,0.0668627975394491,0.00447063369480135,0.00234923767237531,1,0.46875,2.25693106651306,376.842958647607,2417.57836914062
2709,"Dawlat Yar",2,0,0.188639894127846,0,0,0,0,0,0,0.00234923767237531,1,0.958333313465118,6.86700677871704,313.064799300385,2799.6748046875
2710,"Du Layna",2,0,0.180636793375015,0,0,0,0,0.0759555204472261,0.00576924108640898,0.00635509287261475,8,0.0625,2.79188704490662,385.416450119017,2795.24755859375
2801,"Bamyan",4,0,0.0291172992438078,0,0,0,0,0,0,0.0109167922097771,1,0.321428596973419,2.60661292076111,139.377972055675,3308.30712890625
2802,"Shibar",4,0,0.10323940217495,0,0,0.0436671688391083,0.00190682163442319,0.0873343376782166,0.00762728653769277,0.0122930163374187,0,0.333333313465118,1.62220203876495,111.885441964531,3133.35498046875
2803,"Kahmard",4,0,0.0194754004478455,0,0,0.086051114361931,0.00740479428293012,0.172102228723862,0.0296191771317205,0.00727786147318473,2,1,2.37261390686035,157.516691758204,2550.4970703125
2804,"Yakawlang",4,0,0,0,0,0,0,0,0,0.0106848746227993,4,0.3125,2.22076797485352,209.177776381087,3282.81884765625
2805,"Panjab",4,0,0.0404196009039879,0,0,0,0,0,0,0,0,0.25,2.82804989814758,205.348351856906,3212.892578125
2806,"Waras",4,0,0.0244452003389597,0,0,0,0,0,0,0,0,0.347222208976746,4.20450210571289,205.729032062569,2965.6318359375
2807,"Sayghan",4,0,0.0199999995529652,0,0,0,0,0,0,0.0324295708002598,1,0.4375,3.42843294143677,156.169606474656,2906.4619140625
2901,"Sharan",4,1,0.403186589479446,1,0,0.0148665725117074,0.000221014978245855,0.282464877722441,0.0797864071467536,0.019917796197295,58,0.4375,0.904661893844604,153.614027263771,2201.81103515625
2902,"Zarghun Shahr",4,1,0.887369871139526,1,NA,0,0,0.241954996370675,0.0585422202687334,0.016452469363115,55,0,0.80717271566391,197.215639999659,2172.5703125
2903,"Dila",4,1,0.563338279724121,1,0,0.143340404793303,0.020546471646308,0.544693538214552,0.296691050572688,0.0134528351742782,26,0,1.05999994277954,239.055655764683,2032.44982910156
2904,"Waza Khwa",4,1,0.916482210159302,1,0,0,0,0.119137444898932,0.014193730777046,0.0619293764641607,20,0.0208333004266024,1.06697905063629,265.336701248615,2289.0498046875
2905,"Wor Mayi",4,1,0.807946383953094,1,0,0,0,0,0,0.0842247115303629,23,0,1.47192394733429,290.622932647413,2035.81274414062
2906,"Gomal",4,0,0.414903193712234,1,0,0.252674134591089,0.0638442182913558,0.505348269182178,0.255376873165423,0.0330043169590779,51,0,2.22161602973938,239.221455857373,2009.32336425781
2907,"Omna",4,1,0.841283619403839,1,NA,0,0,0.0615006150061501,0.00378232564613469,0.0534267880079587,23,0,2.08367109298706,185.569599762591,2535.86767578125
2908,"Sarobi",4,0,0.63342410326004,0,0,0,0,0.0581293960355752,0.00337902668346075,0.134880290634184,43,NA,NA,198.380658947594,2429.34814453125
2909,"Barmal",4,1,0.656040787696838,1,NA,0.199195251185212,0.0396787480947396,1.09557388151866,1.20028212986587,0.0938821379803331,57,0,1.17543697357178,202.592842859253,2210.90380859375
2910,"Gayan",4,0,0.400326788425446,0,0,0.0670376080981431,0.00449404089952022,0.402225648588858,0.161785472382728,0.106588772669916,31,0,1.65145003795624,174.521131845569,2199.33154296875
2911,"Urgun",4,0,0.338787913322449,1,1,0.0558168092321003,0.00311551619285267,0.209313034620376,0.0438119464619907,0.0666970394655381,57,0,1.10633599758148,173.245281654266,2450.41845703125
2912,"Ziruk",4,1,0.566021203994751,0,0,0.0398311160678722,0.00158651780721231,0.438142276746594,0.191968654672689,0.0527666537144022,9,0,0.532138526439667,153.586358058364,2512.81811523438
2914,"Sar Hawza",4,1,0.898197174072266,1,NA,0.0318349675283331,0.00101346515753002,0.413854577868331,0.171275611622574,0.0467254738563968,26,0,1.66255605220795,164.174973420176,2637.37744140625
2915,"Mata Khan",4,1,0.902618288993835,1,NA,0,0,0.57023921535084,0.325172762723941,0.0199118031564866,41,0,2.93812108039856,139.988149865936,2138.931640625
2916,"Jani Khel",4,1,0.687985420227051,1,0,0,0,0.170777525677621,0.0291649632765704,0.0676916878142196,20,0,1.47093594074249,216.868447826548,2171.19262695312
2917,"Turwo",4,0,0.714653670787811,0,1,0,0,0.380336597889132,0.144655927693879,0.0124970319549107,1,0,1.1496809720993,302.663696207387,2181.6201171875
2918,"Yahya Khel",4,1,0.430523306131363,1,0,0.0360516259283294,0.00129971973207619,0.324464633354964,0.105277298298171,0,9,0.166666701436043,0.969001591205597,184.882786986034,2161.72216796875
2919,"Yosuf Khel",4,1,0.816606879234314,1,0,0,0,0.516625962802931,0.266902385442055,0.0214939811426027,15,0.0833332985639572,0.762948870658875,171.9653003205,2311.71875
3001,"Parun",4,0,0.625215411186218,0,0,0,0,0.0946252838758516,0.00895394434858551,0.12336573114931,8,1,2.95059704780579,177.978224994714,3973.814453125
3002,"Kamdesh",4,0,0.383766293525696,0,0,0.178102319782715,0.0317204363119845,3.33941849592591,11.1517158909321,0.21826093221636,11,0.5,1.75483405590057,222.355328547583,3230.96899414062
3003,"Waygal",4,1,0.898384571075439,0,0,0,0,0.0740795614489962,0.00548778142447561,0.114874633155397,50,0.833333313465118,2.64502191543579,186.604363565053,3254.73876953125
3005,"Bargi Matal",4,0,0.125012204051018,0,0,0.808823529411765,0.654195501730104,3.52941176470588,12.4567474048443,0.0593674399275717,30,0.200000002980232,2.01386690139771,234.660707288833,4083.79956054688
3006,"Wama",4,1,0.732854902744293,1,0,0,0,0,0,0.0585959239945436,12,0.5,2.63620901107788,165.371096711899,2910.82568359375
3007,"Du Ab",4,1,0.546799421310425,0,0,0,0,0.2460024600246,0.060517210338155,0.00537680660701996,0,0.1875,2.43060994148254,133.648609605504,3011.43994140625
3008,"Nurgaram",4,0,0.476405411958694,0,0,0,0,0.10482867064142,0.0109890501884474,0.0146464743369375,7,0.200000002980232,1.58113205432892,133.240670041205,2630.81640625
3101,"Sari Pul",3,0,0.0510216988623142,0,0,0,0,0.0118687318260044,0.00014086679515761,0.00144467960618034,3,0.541666686534882,4.32753419876099,341.880871825749,799.295288085938
3102,"Sangcharak",3,0,0.0296666007488966,0,0,0,0,0,0,0.00202255144865248,0,0.534090876579285,4.95118379592896,295.468187057707,1900.46484375
3103,"Kohistanat",3,0,0.112852796912193,0,0,0.0101127572432624,0.000102267859061156,0,0,0.000640701183375086,3,0.890625,3.48178911209106,310.949908542717,2794.9501953125
3104,"Balkhab",3,0,0.0132074998691678,0,0,0,0,0,0,0.00168545954054373,0,0.800000011920929,3.0829598903656,255.278803495567,2878.04296875
3105,"Sozma Qala",3,1,0.0314684994518757,0,0,0,0,0,0,0.00252818931081559,0,0.300000011920929,3.17689895629883,313.615103866737,1100.03735351562
3106,"Sayyad",3,0,0.0453027002513409,0,0,0,0,0.0425537950892921,0.00181082547650146,0.0156799591830137,0,0,2.44124102592468,358.919994665029,1131.21887207031
3107,"Gosfandi",3,0,0.0844376012682915,0,0,0,0,0,0,0,0,0.28125,5.4425802230835,299.183144846597,1390.15637207031
3201,"Khost(Matun)",4,0,0.0877425968647003,1,1,0.0233991108337883,0.00054751838781191,0.335387255284299,0.112484611007136,0.0289419396278001,94,0.524999976158142,2.52669310569763,153.714792709946,1202.76159667969
3202,"Jaji Maidan",4,0,0.381853014230728,0,0,0,0,0,0,0.0447101504815921,9,0.9375,1.83609402179718,130.059836501062,1570.71997070312
3203,"Tani",4,0,0.269295811653137,0,1,0,0,0.0424911122756823,0.00180549462242464,0.026228017106128,33,0.100000001490116,1.56126403808594,159.104607235626,1810.9765625
3204,"Spira",4,1,0.939024388790131,0,0,0.0647542575924367,0.00419311387634765,0.161885643981092,0.0262069617271728,0.0269935722349169,5,0.25,3.03846406936646,155.973242709779,2305.263671875
3205,"Mosa Khail",4,1,0.857902884483337,1,0,0,0,0,0,0.0450537276302618,7,0.166666701436043,2.31476807594299,116.626423607455,2472.29077148438
3206,"Mando Zayi",4,0,0.0351505987346172,0,1,0,0,0.171191000244559,0.0293063585647325,0.00779970361126276,18,0.699999988079071,1.77852702140808,146.374526860129,1280.66394042969
3207,"Tere Zayi",4,1,0.78882509469986,1,0,0.0254764088454091,0.000649047407658441,0.636910221135229,0.405654629786526,0.0525098540928549,66,0,1.3782160282135,158.958910343304,1100.658203125
3208,"Nadir Shah Kot",4,0,0.286731392145157,0,1,0,0,0.116931711880262,0.0136730252432486,0.0143028550840659,16,0,2.83963108062744,136.638971415608,1844.59814453125
3209,"Sabri",4,0,0.39820659160614,0,0,0.134130451444777,0.0179909780047796,1.11136659768529,1.23513571445058,0.027789685591053,36,0.229166701436043,2.91022300720215,129.722125855927,1455.76477050781
3210,"Bak",4,1,0.939024388790131,1,NA,0,0,0.614010605637734,0.377009023835617,0.0532022867633952,24,0.0625,2.07439494132996,139.574152358091,1255.77783203125
3211,"Gurbuz",4,0,0.180147096514702,0,0,0.0429867171044147,0.00184785784741498,0.257920302626488,0.0665228825069394,0.0116995554168942,10,0.125,2.01464796066284,163.835627060215,1448.94226074219
3212,"Qalandar",4,1,0.680416107177734,1,0,0,0,0,0,0.00875649074876751,8,0,1.60034799575806,124.359225309307,2419.07348632812
3213,"Shamal",4,1,0,0,0,0,0,0.250532381310284,0.0627664740850017,0.0303412432795797,15,NA,NA,139.552944021423,2033.69201660156
3301,"Bazarak",4,0,0.169245406985283,0,0,0,0,0,0,0,0,0.649999976158142,2.87619590759277,98.0315696937497,3303.12841796875
3302,"Dara",4,0,0.0464431010186672,1,0,0,0,0,0,0.00457665437918258,7,0.486111104488373,3.69485998153687,95.5854768207274,3782.52392578125
3303,"Khenj (Hese- Awal)",4,0,0,0,0,0,0,0.0388825164764664,0.00151185008754268,0,22,0.65625,2.69740891456604,114.503388312986,3500.87255859375
3304,"Paryan",4,1,0.0360293984413147,1,0,0,0,0,0,0,2,0.5625,3.89064002037048,147.679747741758,3920.18408203125
3305,"Shutul",4,0,0.0313299000263214,0,0,0,0,0,0,0,5,0.449999988079071,2.7909209728241,85.5271059949314,3230.56005859375
3306,"Unaba",4,0,0.0524660982191563,0,0,0,0,0,0,0,1,0.375,4.60292720794678,79.4462774888438,2439.14672851562
3307,"Rukha",4,0,0.0442491993308067,0,0,0,0,0,0,0.000992116641169271,0,0.4375,2.6815550327301,85.2534936492596,3154.27490234375
3401,"Nili",1,0,0.032251100987196,0,0,0,0,0,0,0,0,0.666666686534882,4.34155082702637,296.575953290034,2588.728515625
3402,"Gizab",1,0,0.0491118989884853,0,0,0,0,0.0115050967578637,0.000132367251407807,0.0157988603232425,0,0.0625,7.71835613250732,295.642456198889,2292.94506835938
3403,"Ishtarlay",1,0,0.033797200769186,0,1,0,0,0,0,0,0,0.0500000007450581,3.08805990219116,268.580598673407,2746.45971679688
3404,"Kajran",1,0,0.0558144003152847,1,0,0.0159560888435027,0.000254596771181751,0.0159560888435027,0.000254596771181751,0.0220493510497269,0,NA,NA,359.011264131203,1883.83557128906
3405,"Khadir",1,0,0.0205882005393505,0,1,0,0,0,0,0,0,0.1875,2.38516592979431,321.655979410032,2706.3486328125
3406,"Gaiti",1,0,0.0547964014112949,0,0,0,0,0,0,0.00319121776870054,1,0.472222208976746,3.25446391105652,336.31789061407,2219.56518554688
3407,"Miramor",1,0,0.0743628963828087,0,1,0,0,0,0,0.00498367845306621,0,0.574999988079071,3.68661189079285,218.775449415079,2854.51611328125
3408,"Sangi Takht",1,0,0,0,0,0,0,0,0,0.00117461883618766,0,0.200000002980232,2.67455792427063,301.549655000666,2869.4384765625
3409,"Shahristan",1,0,0.0936568006873131,0,0,0,0,0,0,0.00498367845306621,3,0.625,3.64621210098267,264.249374016916,2491.4306640625
