Statefip	State_text	Countyfip	County_text	Borderno	Jurcode	Tract	Block	Tierno
8	CO	31	Denver	310	denverco	901	506	7
8	CO	31	Denver	310	denverco	901	508	8
8	CO	31	Denver	310	denverco	901	509	6
8	CO	31	Denver	310	denverco	901	510	5
8	CO	31	Denver	310	denverco	901	511	4
8	CO	31	Denver	310	denverco	901	512	1
8	CO	31	Denver	310	denverco	901	601	7
8	CO	31	Denver	310	denverco	901	602	7
8	CO	31	Denver	310	denverco	901	603	6
8	CO	31	Denver	310	denverco	901	604	5
8	CO	31	Denver	310	denverco	901	605	4
8	CO	31	Denver	310	denverco	901	606	3
8	CO	31	Denver	310	denverco	901	607	2
8	CO	31	Denver	310	denverco	901	608	1
8	CO	31	Denver	310	denverco	901	609	1
8	CO	31	Denver	310	denverco	901	610	2
8	CO	31	Denver	310	denverco	901	611	3
8	CO	31	Denver	310	denverco	901	612	4
8	CO	31	Denver	310	denverco	901	613	5
8	CO	31	Denver	310	denverco	901	614	1
8	CO	31	Denver	310	denverco	901	615	5
8	CO	31	Denver	310	denverco	902	104	8
8	CO	31	Denver	310	denverco	902	105	8
8	CO	31	Denver	310	denverco	902	111	8
8	CO	31	Denver	310	denverco	902	112	8
8	CO	31	Denver	310	denverco	902	113	8
8	CO	31	Denver	310	denverco	902	203	8
8	CO	31	Denver	310	denverco	902	204	8
8	CO	31	Denver	310	denverco	902	209	8
8	CO	31	Denver	310	denverco	902	210	8
8	CO	31	Denver	310	denverco	902	215	8
8	CO	31	Denver	310	denverco	902	301	6
8	CO	31	Denver	310	denverco	902	303	8
8	CO	31	Denver	310	denverco	902	304	7
8	CO	31	Denver	310	denverco	902	305	6
8	CO	31	Denver	310	denverco	902	306	6
8	CO	31	Denver	310	denverco	902	308	4
8	CO	31	Denver	310	denverco	902	309	4
8	CO	31	Denver	310	denverco	902	310	5
8	CO	31	Denver	310	denverco	902	311	4
8	CO	31	Denver	310	denverco	902	312	2
8	CO	31	Denver	310	denverco	902	313	3
8	CO	31	Denver	310	denverco	902	314	2
8	CO	31	Denver	310	denverco	902	315	1
8	CO	31	Denver	310	denverco	902	316	2
8	CO	31	Denver	310	denverco	902	317	1
8	CO	31	Denver	310	denverco	902	401	1
8	CO	31	Denver	310	denverco	902	402	2
8	CO	31	Denver	310	denverco	902	403	3
8	CO	31	Denver	310	denverco	902	404	4
8	CO	31	Denver	310	denverco	902	405	5
8	CO	31	Denver	310	denverco	902	406	6
8	CO	31	Denver	310	denverco	902	407	7
8	CO	31	Denver	310	denverco	902	408	8
8	CO	31	Denver	310	denverco	902	409	7
8	CO	31	Denver	310	denverco	902	410	6
8	CO	31	Denver	310	denverco	902	411	5
8	CO	31	Denver	310	denverco	902	412	4
8	CO	31	Denver	310	denverco	902	413	3
8	CO	31	Denver	310	denverco	902	414	2
8	CO	31	Denver	310	denverco	902	415	1
8	CO	31	Denver	310	denverco	902	416	1
8	CO	31	Denver	310	denverco	902	417	2
8	CO	31	Denver	310	denverco	902	418	4
8	CO	31	Denver	310	denverco	902	419	6
8	CO	31	Denver	310	denverco	902	420	7
8	CO	31	Denver	310	denverco	902	421	8
8	CO	31	Denver	310	denverco	902	501	7
8	CO	31	Denver	310	denverco	902	502	7
8	CO	31	Denver	310	denverco	902	504	6
8	CO	31	Denver	310	denverco	902	505	5
8	CO	31	Denver	310	denverco	902	506	4
8	CO	31	Denver	310	denverco	902	507	3
8	CO	31	Denver	310	denverco	902	508	2
8	CO	31	Denver	310	denverco	902	509	1
8	CO	31	Denver	310	denverco	902	510	2
8	CO	31	Denver	310	denverco	902	511	3
8	CO	31	Denver	310	denverco	902	512	4
8	CO	31	Denver	310	denverco	902	513	5
8	CO	31	Denver	310	denverco	902	514	6
8	CO	31	Denver	310	denverco	902	515	6
8	CO	31	Denver	310	denverco	902	516	7
8	CO	31	Denver	310	denverco	902	517	7
8	CO	31	Denver	310	denverco	902	518	7
8	CO	31	Denver	310	denverco	902	519	6
8	CO	31	Denver	310	denverco	902	520	5
8	CO	31	Denver	310	denverco	902	521	4
8	CO	31	Denver	310	denverco	902	522	3
8	CO	31	Denver	310	denverco	902	523	1
8	CO	31	Denver	309	denverco	1403	207	8
8	CO	31	Denver	309	denverco	1403	208	8
8	CO	31	Denver	309	denverco	1403	209	8
8	CO	31	Denver	309	denverco	1403	210	7
8	CO	31	Denver	309	denverco	1403	211	7
8	CO	31	Denver	309	denverco	1403	212	7
8	CO	31	Denver	309	denverco	1403	213	7
8	CO	31	Denver	309	denverco	1403	214	6
8	CO	31	Denver	309	denverco	1403	215	6
8	CO	31	Denver	309	denverco	1403	216	6
8	CO	31	Denver	309	denverco	1403	217	6
8	CO	31	Denver	309	denverco	1403	301	5
8	CO	31	Denver	309	denverco	1403	302	5
8	CO	31	Denver	309	denverco	1403	303	5
8	CO	31	Denver	309	denverco	1403	304	5
8	CO	31	Denver	309	denverco	1403	306	4
8	CO	31	Denver	309	denverco	1403	307	4
8	CO	31	Denver	309	denverco	1403	308	4
8	CO	31	Denver	309	denverco	1403	309	4
8	CO	31	Denver	309	denverco	1403	310	3
8	CO	31	Denver	309	denverco	1403	311	3
8	CO	31	Denver	309	denverco	1403	312	3
8	CO	31	Denver	309	denverco	1403	313	3
8	CO	31	Denver	309	denverco	1403	314	2
8	CO	31	Denver	309	denverco	1403	315	2
8	CO	31	Denver	309	denverco	1403	316	2
8	CO	31	Denver	309	denverco	1403	317	2
8	CO	31	Denver	309	denverco	1403	318	1
8	CO	31	Denver	309	denverco	1403	319	1
8	CO	31	Denver	309	denverco	1403	320	1
8	CO	31	Denver	309	denverco	1403	321	1
8	CO	31	Denver	309	denverco	3002	101	6
8	CO	31	Denver	309	denverco	3002	102	6
8	CO	31	Denver	309	denverco	3002	103	6
8	CO	31	Denver	309	denverco	3002	104	6
8	CO	31	Denver	309	denverco	3002	105	6
8	CO	31	Denver	309	denverco	3002	106	6
8	CO	31	Denver	309	denverco	3002	108	6
8	CO	31	Denver	309	denverco	3002	109	5
8	CO	31	Denver	309	denverco	3002	110	5
8	CO	31	Denver	309	denverco	3002	111	5
8	CO	31	Denver	309	denverco	3002	112	5
8	CO	31	Denver	309	denverco	3002	113	5
8	CO	31	Denver	309	denverco	3002	201	4
8	CO	31	Denver	309	denverco	3002	202	4
8	CO	31	Denver	309	denverco	3002	203	4
8	CO	31	Denver	309	denverco	3002	204	3
8	CO	31	Denver	309	denverco	3002	205	3
8	CO	31	Denver	309	denverco	3002	206	3
8	CO	31	Denver	309	denverco	3002	207	1
8	CO	31	Denver	309	denverco	3002	208	2
8	CO	31	Denver	309	denverco	3002	209	2
8	CO	31	Denver	309	denverco	3002	210	2
8	CO	31	Denver	309	denverco	3002	211	1
8	CO	31	Denver	309	denverco	3002	212	1
8	CO	31	Denver	309	denverco	3002	213	1
8	CO	31	Denver	309	denverco	3002	301	1
8	CO	31	Denver	309	denverco	3002	302	1
8	CO	31	Denver	309	denverco	3002	303	1
8	CO	31	Denver	309	denverco	3002	304	1
8	CO	31	Denver	309	denverco	3002	305	1
8	CO	31	Denver	309	denverco	3002	306	2
8	CO	31	Denver	309	denverco	3002	307	2
8	CO	31	Denver	309	denverco	3002	309	2
8	CO	31	Denver	309	denverco	3002	310	2
8	CO	31	Denver	309	denverco	3002	402	3
8	CO	31	Denver	309	denverco	3002	403	3
8	CO	31	Denver	309	denverco	3002	404	4
8	CO	31	Denver	309	denverco	3002	405	4
8	CO	31	Denver	309	denverco	3002	406	5
8	CO	31	Denver	309	denverco	3002	407	5
8	CO	31	Denver	309	denverco	3002	408	5
8	CO	31	Denver	309	denverco	3002	409	5
8	CO	31	Denver	309	denverco	3002	410	6
8	CO	31	Denver	309	denverco	3002	411	6
8	CO	31	Denver	309	denverco	3002	412	6
8	CO	31	Denver	309	denverco	3002	413	6
8	CO	31	Denver	309	denverco	3005	101	3
8	CO	31	Denver	309	denverco	3005	102	3
8	CO	31	Denver	309	denverco	3005	103	3
8	CO	31	Denver	309	denverco	3005	104	3
8	CO	31	Denver	309	denverco	3005	105	2
8	CO	31	Denver	309	denverco	3005	106	2
8	CO	31	Denver	309	denverco	3005	107	2
8	CO	31	Denver	309	denverco	3005	108	2
8	CO	31	Denver	309	denverco	3005	109	2
8	CO	31	Denver	309	denverco	3005	110	1
8	CO	31	Denver	309	denverco	3005	111	1
8	CO	31	Denver	309	denverco	3005	112	1
8	CO	31	Denver	309	denverco	3005	113	1
8	CO	31	Denver	309	denverco	3005	115	1
8	CO	31	Denver	309	denverco	3005	116	1
8	CO	31	Denver	309	denverco	3005	201	1
8	CO	31	Denver	309	denverco	3005	202	1
8	CO	31	Denver	309	denverco	3005	203	1
8	CO	31	Denver	309	denverco	3005	204	1
8	CO	31	Denver	309	denverco	3005	205	2
8	CO	31	Denver	309	denverco	3005	206	2
8	CO	31	Denver	309	denverco	3005	207	3
8	CO	31	Denver	309	denverco	3005	208	3
8	CO	31	Denver	309	denverco	3005	209	1
8	CO	31	Denver	309	denverco	3005	210	1
8	CO	31	Denver	309	denverco	3005	211	1
8	CO	31	Denver	309	denverco	3005	212	1
8	CO	31	Denver	309	denverco	4002	204	1
8	CO	31	Denver	309	denverco	4002	205	1
8	CO	31	Denver	309	denverco	4002	206	2
8	CO	31	Denver	309	denverco	4002	207	3
8	CO	31	Denver	309	denverco	4002	208	3
8	CO	31	Denver	309	denverco	4002	209	4
8	CO	31	Denver	309	denverco	4002	210	4
8	CO	31	Denver	309	denverco	4002	211	4
8	CO	31	Denver	309	denverco	4002	212	5
8	CO	31	Denver	309	denverco	4002	213	5
8	CO	31	Denver	309	denverco	4002	214	6
8	CO	31	Denver	309	denverco	4002	215	7
8	CO	31	Denver	309	denverco	4002	216	7
8	CO	31	Denver	309	denverco	4002	217	8
8	CO	31	Denver	309	denverco	4002	307	8
8	CO	31	Denver	309	denverco	4002	308	7
8	CO	31	Denver	309	denverco	4002	309	6
8	CO	31	Denver	309	denverco	4002	310	4
8	CO	31	Denver	309	denverco	4002	311	6
8	CO	31	Denver	309	denverco	4002	312	5
8	CO	31	Denver	309	denverco	4002	313	4
8	CO	31	Denver	309	denverco	4002	315	3
8	CO	31	Denver	309	denverco	4002	316	2
8	CO	31	Denver	309	denverco	4002	317	1
8	CO	31	Denver	310	denverco	4501	102	8
8	CO	31	Denver	310	denverco	4501	103	7
8	CO	31	Denver	310	denverco	4501	104	7
8	CO	31	Denver	310	denverco	4501	105	8
8	CO	31	Denver	310	denverco	4501	108	8
8	CO	31	Denver	310	denverco	4501	109	7
8	CO	31	Denver	310	denverco	4501	110	7
8	CO	31	Denver	310	denverco	4501	111	7
8	CO	31	Denver	310	denverco	4501	112	8
8	CO	31	Denver	310	denverco	4501	113	8
8	CO	31	Denver	310	denverco	4501	203	7
8	CO	31	Denver	310	denverco	4501	204	6
8	CO	31	Denver	310	denverco	4501	205	7
8	CO	31	Denver	310	denverco	4501	208	7
8	CO	31	Denver	310	denverco	4501	209	6
8	CO	31	Denver	310	denverco	4501	301	5
8	CO	31	Denver	310	denverco	4501	302	6
8	CO	31	Denver	310	denverco	4501	303	7
8	CO	31	Denver	310	denverco	4501	304	8
8	CO	31	Denver	310	denverco	4501	307	8
8	CO	31	Denver	310	denverco	4501	308	7
8	CO	31	Denver	310	denverco	4501	309	6
8	CO	31	Denver	310	denverco	4501	310	1
8	CO	31	Denver	310	denverco	4501	401	1
8	CO	31	Denver	310	denverco	4501	402	2
8	CO	31	Denver	310	denverco	4501	403	4
8	CO	31	Denver	310	denverco	4501	404	2
8	CO	31	Denver	310	denverco	4501	405	1
8	CO	31	Denver	310	denverco	4501	406	1
8	CO	31	Denver	310	denverco	4501	407	2
8	CO	31	Denver	310	denverco	4501	408	3
8	CO	31	Denver	310	denverco	4501	409	3
8	CO	31	Denver	310	denverco	4501	410	4
8	CO	31	Denver	310	denverco	4501	411	5
8	CO	31	Denver	310	denverco	4501	412	5
8	CO	31	Denver	310	denverco	4501	501	5
8	CO	31	Denver	310	denverco	4501	502	5
8	CO	31	Denver	310	denverco	4501	503	5
8	CO	31	Denver	310	denverco	4501	504	4
8	CO	31	Denver	310	denverco	4501	505	4
8	CO	31	Denver	310	denverco	4501	506	4
8	CO	31	Denver	310	denverco	4501	507	2
8	CO	31	Denver	310	denverco	4501	508	1
8	CO	31	Denver	310	denverco	4501	509	1
8	CO	31	Denver	310	denverco	4501	510	1
8	CO	31	Denver	310	denverco	4501	601	1
8	CO	31	Denver	310	denverco	4501	602	2
8	CO	31	Denver	310	denverco	4501	603	2
8	CO	31	Denver	310	denverco	4501	605	1
8	CO	31	Denver	310	denverco	4501	606	1
8	CO	31	Denver	310	denverco	4501	607	1
8	CO	31	Denver	310	denverco	4501	608	2
8	CO	31	Denver	310	denverco	4501	609	3
8	CO	31	Denver	310	denverco	4501	701	4
8	CO	31	Denver	310	denverco	4501	702	4
8	CO	31	Denver	310	denverco	4501	703	4
8	CO	31	Denver	310	denverco	4501	704	5
8	CO	31	Denver	310	denverco	4501	706	5
8	CO	31	Denver	310	denverco	4501	707	4
8	CO	31	Denver	310	denverco	4501	708	4
8	CO	31	Denver	310	denverco	4501	709	5
8	CO	31	Denver	310	denverco	4501	710	5
8	CO	31	Denver	310	denverco	4601	105	8
8	CO	31	Denver	310	denverco	4601	106	7
8	CO	31	Denver	310	denverco	4601	107	7
8	CO	31	Denver	310	denverco	4601	108	8
8	CO	31	Denver	310	denverco	4601	206	8
8	CO	31	Denver	310	denverco	4601	207	7
8	CO	31	Denver	310	denverco	4601	208	8
8	CO	31	Denver	310	denverco	4601	306	8
8	CO	31	Denver	310	denverco	4601	307	8
8	CO	31	Denver	310	denverco	4601	409	8
8	CO	31	Denver	310	denverco	4601	410	7
8	CO	31	Denver	310	denverco	4601	411	7
8	CO	31	Denver	310	denverco	4601	412	6
8	CO	31	Denver	310	denverco	4601	413	5
8	CO	31	Denver	310	denverco	4601	414	4
8	CO	31	Denver	310	denverco	4601	415	3
8	CO	31	Denver	310	denverco	4601	416	1
8	CO	31	Denver	310	denverco	4601	501	1
8	CO	31	Denver	310	denverco	4601	502	1
8	CO	31	Denver	310	denverco	4601	503	1
8	CO	31	Denver	310	denverco	4601	504	3
8	CO	31	Denver	310	denverco	4601	505	4
8	CO	31	Denver	310	denverco	4601	506	4
8	CO	31	Denver	310	denverco	4601	507	7
8	CO	31	Denver	310	denverco	4601	508	7
8	CO	31	Denver	310	denverco	4601	509	6
8	CO	31	Denver	310	denverco	4601	511	5
8	CO	31	Denver	310	denverco	4601	512	5
8	CO	31	Denver	310	denverco	4601	513	4
8	CO	31	Denver	310	denverco	4601	514	3
8	CO	31	Denver	310	denverco	4601	515	2
8	CO	31	Denver	310	denverco	4601	516	1
8	CO	31	Denver	310	denverco	4601	601	1
8	CO	31	Denver	310	denverco	4601	602	3
8	CO	31	Denver	310	denverco	4601	603	4
8	CO	31	Denver	310	denverco	4601	604	5
8	CO	31	Denver	310	denverco	4601	605	5
8	CO	31	Denver	310	denverco	4601	606	5
8	CO	31	Denver	310	denverco	4601	607	5
8	CO	31	Denver	310	denverco	4601	608	4
8	CO	31	Denver	310	denverco	4601	609	3
8	CO	31	Denver	310	denverco	4601	610	2
8	CO	31	Denver	310	denverco	4601	612	1
8	CO	31	Denver	310	denverco	4601	613	2
8	CO	31	Denver	310	denverco	4601	614	3
8	CO	31	Denver	310	denverco	4601	615	4
8	CO	31	Denver	310	denverco	4601	616	5
8	CO	31	Denver	310	denverco	4601	617	6
8	CO	31	Denver	310	denverco	4601	701	6
8	CO	31	Denver	310	denverco	4601	702	5
8	CO	31	Denver	310	denverco	4601	703	4
8	CO	31	Denver	310	denverco	4601	704	3
8	CO	31	Denver	310	denverco	4601	705	2
8	CO	31	Denver	310	denverco	4601	706	1
8	CO	31	Denver	310	denverco	4601	707	1
8	CO	31	Denver	310	denverco	4601	708	2
8	CO	31	Denver	310	denverco	4601	709	3
8	CO	31	Denver	310	denverco	4601	710	4
8	CO	31	Denver	310	denverco	4601	711	5
8	CO	31	Denver	310	denverco	4601	712	6
8	CO	31	Denver	310	denverco	4801	102	8
8	CO	31	Denver	310	denverco	4801	103	8
8	CO	31	Denver	310	denverco	4801	104	7
8	CO	31	Denver	310	denverco	4801	105	6
8	CO	31	Denver	310	denverco	4801	106	5
8	CO	31	Denver	310	denverco	4801	107	5
8	CO	31	Denver	310	denverco	4801	108	4
8	CO	31	Denver	310	denverco	4801	109	3
8	CO	31	Denver	310	denverco	4801	110	2
8	CO	31	Denver	310	denverco	4801	111	1
8	CO	31	Denver	310	denverco	4801	201	1
8	CO	31	Denver	310	denverco	4801	202	2
8	CO	31	Denver	310	denverco	4801	203	3
8	CO	31	Denver	310	denverco	4801	204	4
8	CO	31	Denver	310	denverco	4801	205	5
8	CO	31	Denver	310	denverco	4801	206	6
8	CO	31	Denver	310	denverco	4801	207	7
8	CO	31	Denver	310	denverco	4801	208	8
8	CO	31	Denver	310	denverco	4801	302	8
8	CO	31	Denver	310	denverco	4801	303	7
8	CO	31	Denver	310	denverco	4801	304	6
8	CO	31	Denver	310	denverco	4801	305	5
8	CO	31	Denver	310	denverco	4801	306	4
8	CO	31	Denver	310	denverco	4801	307	3
8	CO	31	Denver	310	denverco	4801	308	2
8	CO	31	Denver	310	denverco	4801	309	1
8	CO	31	Denver	310	denverco	4801	401	1
8	CO	31	Denver	310	denverco	4801	402	1
8	CO	31	Denver	310	denverco	4801	403	1
8	CO	31	Denver	310	denverco	4801	404	2
8	CO	31	Denver	310	denverco	4801	405	3
8	CO	31	Denver	310	denverco	4801	406	4
8	CO	31	Denver	310	denverco	4801	407	5
8	CO	31	Denver	310	denverco	4801	408	6
8	CO	31	Denver	310	denverco	4801	504	6
8	CO	31	Denver	310	denverco	4801	505	5
8	CO	31	Denver	310	denverco	4801	506	6
8	CO	31	Denver	310	denverco	4801	507	7
8	CO	31	Denver	310	denverco	4801	508	7
8	CO	31	Denver	310	denverco	4801	510	8
8	CO	59	Jefferson	310	lakewoco	114	103	5
8	CO	59	Jefferson	310	lakewoco	114	104	6
8	CO	59	Jefferson	310	lakewoco	114	106	5
8	CO	59	Jefferson	310	lakewoco	114	107	5
8	CO	59	Jefferson	310	lakewoco	114	108	4
8	CO	59	Jefferson	310	lakewoco	114	109	1
8	CO	59	Jefferson	310	lakewoco	114	110	1
8	CO	59	Jefferson	310	lakewoco	114	111	2
8	CO	59	Jefferson	310	lakewoco	114	113	3
8	CO	59	Jefferson	310	lakewoco	114	114	4
8	CO	59	Jefferson	310	lakewoco	114	115	5
8	CO	59	Jefferson	310	lakewoco	114	116	6
8	CO	59	Jefferson	310	lakewoco	114	201	7
8	CO	59	Jefferson	310	lakewoco	114	202	7
8	CO	59	Jefferson	310	lakewoco	114	203	8
8	CO	59	Jefferson	310	lakewoco	116	101	1
8	CO	59	Jefferson	310	lakewoco	116	102	3
8	CO	59	Jefferson	310	lakewoco	116	103	7
8	CO	59	Jefferson	310	lakewoco	116	104	8
8	CO	59	Jefferson	310	lakewoco	116	106	8
8	CO	59	Jefferson	310	lakewoco	116	109	1
8	CO	59	Jefferson	310	lakewoco	116	110	3
8	CO	59	Jefferson	310	lakewoco	116	111	4
8	CO	59	Jefferson	310	lakewoco	116	112	4
8	CO	59	Jefferson	310	lakewoco	116	113	3
8	CO	59	Jefferson	310	lakewoco	116	114	2
8	CO	59	Jefferson	310	lakewoco	116	115	1
8	CO	59	Jefferson	310	lakewoco	116	116	1
8	CO	59	Jefferson	310	lakewoco	116	117	7
8	CO	59	Jefferson	310	lakewoco	116	201	8
8	CO	59	Jefferson	310	lakewoco	116	202	8
8	CO	59	Jefferson	310	lakewoco	116	203	7
8	CO	59	Jefferson	310	lakewoco	116	204	6
8	CO	59	Jefferson	310	lakewoco	116	205	5
8	CO	59	Jefferson	310	lakewoco	116	206	5
8	CO	59	Jefferson	310	lakewoco	116	207	5
8	CO	59	Jefferson	310	lakewoco	116	208	5
8	CO	59	Jefferson	310	lakewoco	116	209	5
8	CO	59	Jefferson	310	lakewoco	116	210	4
8	CO	59	Jefferson	310	lakewoco	116	211	4
8	CO	59	Jefferson	310	lakewoco	116	212	4
8	CO	59	Jefferson	310	lakewoco	116	213	3
8	CO	59	Jefferson	310	lakewoco	116	214	2
8	CO	59	Jefferson	310	lakewoco	116	215	2
8	CO	59	Jefferson	310	lakewoco	116	216	1
8	CO	59	Jefferson	310	lakewoco	116	301	1
8	CO	59	Jefferson	310	lakewoco	116	302	2
8	CO	59	Jefferson	310	lakewoco	116	303	3
8	CO	59	Jefferson	310	lakewoco	116	304	3
8	CO	59	Jefferson	310	lakewoco	116	305	3
8	CO	59	Jefferson	310	lakewoco	116	306	3
8	CO	59	Jefferson	310	lakewoco	116	307	4
8	CO	59	Jefferson	310	lakewoco	116	308	5
8	CO	59	Jefferson	310	lakewoco	116	309	5
8	CO	59	Jefferson	310	lakewoco	116	310	4
8	CO	59	Jefferson	310	lakewoco	116	311	3
8	CO	59	Jefferson	310	lakewoco	116	312	5
8	CO	59	Jefferson	310	lakewoco	116	313	5
8	CO	59	Jefferson	310	lakewoco	116	315	7
8	CO	59	Jefferson	310	lakewoco	11550	101	1
8	CO	59	Jefferson	310	lakewoco	11550	102	2
8	CO	59	Jefferson	310	lakewoco	11550	103	3
8	CO	59	Jefferson	310	lakewoco	11550	104	4
8	CO	59	Jefferson	310	lakewoco	11550	105	4
8	CO	59	Jefferson	310	lakewoco	11550	106	5
8	CO	59	Jefferson	310	lakewoco	11550	107	6
8	CO	59	Jefferson	310	lakewoco	11550	108	6
8	CO	59	Jefferson	310	lakewoco	11550	109	7
8	CO	59	Jefferson	310	lakewoco	11550	110	8
8	CO	59	Jefferson	310	lakewoco	11550	112	7
8	CO	59	Jefferson	310	lakewoco	11550	113	6
8	CO	59	Jefferson	310	lakewoco	11550	114	5
8	CO	59	Jefferson	310	lakewoco	11550	115	4
8	CO	59	Jefferson	310	lakewoco	11550	116	4
8	CO	59	Jefferson	310	lakewoco	11550	117	3
8	CO	59	Jefferson	310	lakewoco	11550	118	2
8	CO	59	Jefferson	310	lakewoco	11550	119	1
8	CO	59	Jefferson	310	lakewoco	11550	120	1
8	CO	59	Jefferson	310	lakewoco	11550	121	2
8	CO	59	Jefferson	310	lakewoco	11550	122	3
8	CO	59	Jefferson	310	lakewoco	11550	123	7
8	CO	59	Jefferson	310	lakewoco	11550	204	7
8	CO	59	Jefferson	310	lakewoco	11550	205	8
8	CO	59	Jefferson	310	lakewoco	11550	206	7
8	CO	59	Jefferson	310	lakewoco	11550	207	6
8	CO	59	Jefferson	310	lakewoco	11550	208	6
8	CO	59	Jefferson	310	lakewoco	11550	210	1
8	CO	59	Jefferson	310	lakewoco	11550	211	3
8	CO	59	Jefferson	310	lakewoco	11550	212	4
8	CO	59	Jefferson	310	lakewoco	11550	213	5
8	CO	59	Jefferson	310	lakewoco	11550	214	6
8	CO	59	Jefferson	310	lakewoco	11550	215	6
8	CO	59	Jefferson	310	lakewoco	11550	216	5
8	CO	59	Jefferson	310	lakewoco	11550	217	4
8	CO	59	Jefferson	310	lakewoco	11550	218	4
8	CO	59	Jefferson	310	lakewoco	11550	219	3
8	CO	59	Jefferson	310	lakewoco	11550	220	1
8	CO	59	Jefferson	310	lakewoco	11550	221	1
8	CO	59	Jefferson	310	lakewoco	11550	301	1
8	CO	59	Jefferson	310	lakewoco	11801	101	1
8	CO	59	Jefferson	310	lakewoco	11801	102	1
8	CO	59	Jefferson	310	lakewoco	11801	103	2
8	CO	59	Jefferson	310	lakewoco	11801	104	3
8	CO	59	Jefferson	310	lakewoco	11801	105	3
8	CO	59	Jefferson	310	lakewoco	11801	106	3
8	CO	59	Jefferson	310	lakewoco	11801	107	4
8	CO	59	Jefferson	310	lakewoco	11801	108	1
8	CO	59	Jefferson	310	lakewoco	11801	109	4
8	CO	59	Jefferson	310	lakewoco	11801	110	1
8	CO	59	Jefferson	310	lakewoco	11801	112	1
8	CO	59	Jefferson	310	lakewoco	11801	113	2
8	CO	59	Jefferson	310	lakewoco	11801	114	3
8	CO	59	Jefferson	310	lakewoco	11801	115	4
8	CO	59	Jefferson	310	lakewoco	11801	204	8
8	CO	59	Jefferson	310	lakewoco	11801	205	8
8	CO	59	Jefferson	310	lakewoco	11801	206	8
8	CO	59	Jefferson	310	lakewoco	11801	207	7
8	CO	59	Jefferson	310	lakewoco	11801	209	5
8	CO	59	Jefferson	310	lakewoco	11801	210	5
8	CO	59	Jefferson	310	lakewoco	11801	211	6
8	CO	59	Jefferson	310	lakewoco	11801	212	6
8	CO	59	Jefferson	310	lakewoco	11801	213	7
8	CO	59	Jefferson	310	lakewoco	11801	214	7
8	CO	59	Jefferson	310	lakewoco	11801	215	8
8	CO	59	Jefferson	310	lakewoco	11801	216	8
8	CO	59	Jefferson	310	lakewoco	11801	217	8
8	CO	59	Jefferson	310	lakewoco	11801	219	8
8	CO	59	Jefferson	310	lakewoco	11801	220	5
8	CO	59	Jefferson	310	lakewoco	11801	221	5
8	CO	59	Jefferson	310	lakewoco	11801	222	5
8	CO	59	Jefferson	310	lakewoco	11801	223	8
8	CO	59	Jefferson	310	lakewoco	11801	901	5
8	CO	59	Jefferson	310	lakewoco	11802	101	1
8	CO	59	Jefferson	310	lakewoco	11802	102	3
8	CO	59	Jefferson	310	lakewoco	11802	103	6
8	CO	59	Jefferson	310	lakewoco	11802	104	7
8	CO	59	Jefferson	310	lakewoco	11802	105	8
8	CO	59	Jefferson	310	lakewoco	11802	106	8
8	CO	59	Jefferson	310	lakewoco	11802	119	8
8	CO	59	Jefferson	310	lakewoco	11802	120	8
8	CO	59	Jefferson	310	lakewoco	11802	121	7
8	CO	59	Jefferson	310	lakewoco	11802	122	6
8	CO	59	Jefferson	310	lakewoco	11802	123	4
8	CO	59	Jefferson	310	lakewoco	11802	124	5
8	CO	59	Jefferson	310	lakewoco	11802	125	4
8	CO	59	Jefferson	310	lakewoco	11802	126	3
8	CO	59	Jefferson	310	lakewoco	11802	127	2
8	CO	59	Jefferson	310	lakewoco	11802	128	1
8	CO	59	Jefferson	310	lakewoco	11802	201	1
8	CO	59	Jefferson	310	lakewoco	11802	202	3
8	CO	59	Jefferson	310	lakewoco	11802	203	4
8	CO	59	Jefferson	310	lakewoco	11802	204	5
8	CO	59	Jefferson	310	lakewoco	11802	205	6
8	CO	59	Jefferson	310	lakewoco	11802	206	7
8	CO	59	Jefferson	310	lakewoco	11802	207	8
8	CO	59	Jefferson	310	lakewoco	11802	208	8
8	CO	59	Jefferson	310	lakewoco	11802	305	8
8	CO	59	Jefferson	310	lakewoco	11802	306	8
8	CO	59	Jefferson	310	lakewoco	11802	307	7
8	CO	59	Jefferson	310	lakewoco	11802	308	6
8	CO	59	Jefferson	310	lakewoco	11802	309	5
8	CO	59	Jefferson	310	lakewoco	11802	310	4
8	CO	59	Jefferson	310	lakewoco	11802	311	3
8	CO	59	Jefferson	310	lakewoco	11802	312	2
8	CO	59	Jefferson	310	lakewoco	11802	313	1
8	CO	59	Jefferson	310	lakewoco	11802	314	1
8	CO	59	Jefferson	310	lakewoco	11802	315	2
8	CO	59	Jefferson	310	lakewoco	11802	316	3
8	CO	59	Jefferson	310	lakewoco	11802	317	4
8	CO	59	Jefferson	310	lakewoco	11802	318	5
8	CO	59	Jefferson	310	lakewoco	11802	319	5
8	CO	59	Jefferson	310	lakewoco	11802	320	4
8	CO	59	Jefferson	310	lakewoco	11802	321	3
8	CO	59	Jefferson	310	lakewoco	11802	322	2
8	CO	59	Jefferson	310	lakewoco	11802	323	1
8	CO	59	Jefferson	310	lakewoco	11802	401	6
8	CO	59	Jefferson	310	lakewoco	11802	403	8
8	CO	59	Jefferson	310	lakewoco	11802	404	8
